,ID,Probability
0,0.0,1.0
1,20.0,1.0
2,40.0,1.0
3,60.0,1.0
4,80.0,1.0
5,100.0,1.0
6,120.0,1.0
7,140.0,1.0
8,160.0,1.0
9,180.0,1.0
10,200.0,1.0
11,220.0,1.0
12,240.0,1.0
13,260.0,1.0
14,280.0,1.0
15,300.0,1.0
16,320.0,1.0
17,340.0,1.0
18,360.0,1.0
19,380.0,1.0
20,400.0,1.0
21,420.0,1.0
22,440.0,1.0
23,460.0,1.0
24,480.0,1.0
25,500.0,1.0
26,520.0,1.0
27,540.0,1.0
28,560.0,1.0
29,580.0,1.0
30,600.0,1.0
31,620.0,1.0
32,640.0,1.0
33,660.0,1.0
34,680.0,1.0
35,700.0,1.0
36,720.0,1.0
37,740.0,1.0
38,760.0,1.0
39,780.0,1.0
40,800.0,1.0
41,820.0,1.0
42,840.0,1.0
43,860.0,1.0
44,880.0,1.0
45,900.0,0.8947368421052632
46,920.0,1.0
47,940.0,1.0
48,960.0,1.0
49,980.0,0.9473684210526315
50,1000.0,0.8421052631578947
51,1020.0,1.0
52,1040.0,0.9473684210526315
53,1060.0,0.9473684210526315
54,1080.0,0.8947368421052632
55,1100.0,1.0
56,1120.0,0.9473684210526315
57,1140.0,0.9473684210526315
58,1160.0,1.0
59,1180.0,0.9473684210526315
60,1200.0,1.0
61,1220.0,0.9473684210526315
62,1240.0,0.8947368421052632
63,1260.0,0.9473684210526315
64,1280.0,0.8947368421052632
65,1300.0,1.0
66,1320.0,0.8947368421052632
67,1340.0,0.9473684210526315
68,1360.0,0.7368421052631579
69,1380.0,0.8947368421052632
70,1400.0,0.7368421052631579
71,1420.0,0.7894736842105263
72,1440.0,0.7368421052631579
73,1460.0,0.7894736842105263
74,1480.0,0.6842105263157895
75,1500.0,0.7368421052631579
76,1520.0,0.7368421052631579
77,1540.0,0.7368421052631579
78,1560.0,0.3157894736842105
79,1580.0,0.631578947368421
80,1600.0,0.5263157894736842
81,1620.0,0.631578947368421
82,1640.0,0.631578947368421
83,1660.0,0.631578947368421
84,1680.0,0.631578947368421
85,1700.0,0.5263157894736842
86,1720.0,0.7368421052631579
87,1740.0,0.631578947368421
88,1760.0,0.6842105263157895
89,1780.0,0.7368421052631579
90,1800.0,0.6842105263157895
91,1820.0,0.6842105263157895
92,1840.0,0.47368421052631576
93,1860.0,0.5789473684210527
94,1880.0,0.42105263157894735
95,1900.0,0.3157894736842105
96,1920.0,0.5789473684210527
97,1940.0,0.42105263157894735
98,1960.0,0.5263157894736842
99,1980.0,0.631578947368421
100,2000.0,0.5789473684210527
101,2020.0,0.5263157894736842
102,2040.0,0.47368421052631576
103,2060.0,0.3684210526315789
104,2080.0,0.21052631578947367
105,2100.0,0.631578947368421
106,2120.0,0.47368421052631576
107,2140.0,0.3684210526315789
108,2160.0,0.21052631578947367
109,2180.0,0.10526315789473684
110,2200.0,0.21052631578947367
111,2220.0,0.21052631578947367
112,2240.0,0.5263157894736842
113,2260.0,0.10526315789473684
114,2280.0,0.5263157894736842
115,2300.0,0.6842105263157895
116,2320.0,0.42105263157894735
117,2340.0,0.3157894736842105
118,2360.0,0.3684210526315789
119,2380.0,0.631578947368421
120,2400.0,0.3684210526315789
121,2420.0,0.3684210526315789
122,2440.0,0.15789473684210525
123,2460.0,0.15789473684210525
124,2480.0,0.10526315789473684
125,2500.0,0.2631578947368421
126,2520.0,0.05263157894736842
127,2540.0,0.2631578947368421
128,2560.0,0.3157894736842105
129,2580.0,0.15789473684210525
130,2600.0,0.05263157894736842
131,2620.0,0.10526315789473684
132,2640.0,0.05263157894736842
133,2660.0,0.0
134,2680.0,0.3684210526315789
135,2700.0,0.15789473684210525
136,2720.0,0.0
137,2740.0,0.15789473684210525
138,2760.0,0.10526315789473684
139,2780.0,0.05263157894736842
140,2800.0,0.15789473684210525
141,2820.0,0.2631578947368421
142,2840.0,0.3684210526315789
143,2860.0,0.05263157894736842
144,2880.0,0.15789473684210525
145,2900.0,0.10526315789473684
146,2920.0,0.2631578947368421
147,2940.0,0.2631578947368421
148,2960.0,0.10526315789473684
149,2980.0,0.0
