,ID,Probability
0,0.0,1.0
1,20.0,1.0
2,40.0,1.0
3,60.0,1.0
4,80.0,1.0
5,100.0,1.0
6,120.0,1.0
7,140.0,1.0
8,160.0,1.0
9,180.0,1.0
10,200.0,1.0
11,220.0,1.0
12,240.0,1.0
13,260.0,1.0
14,280.0,1.0
15,300.0,1.0
16,320.0,1.0
17,340.0,1.0
18,360.0,1.0
19,380.0,1.0
20,400.0,1.0
21,420.0,1.0
22,440.0,1.0
23,460.0,1.0
24,480.0,1.0
25,500.0,1.0
26,520.0,1.0
27,540.0,1.0
28,560.0,1.0
29,580.0,1.0
30,600.0,1.0
31,620.0,1.0
32,640.0,1.0
33,660.0,1.0
34,680.0,1.0
35,700.0,1.0
36,720.0,1.0
37,740.0,1.0
38,760.0,1.0
39,780.0,1.0
40,800.0,1.0
41,820.0,0.8888888888888888
42,840.0,1.0
43,860.0,1.0
44,880.0,1.0
45,900.0,1.0
46,920.0,1.0
47,940.0,1.0
48,960.0,1.0
49,980.0,1.0
50,1000.0,1.0
51,1020.0,0.8888888888888888
52,1040.0,0.4444444444444444
53,1060.0,0.6666666666666666
54,1080.0,1.0
55,1100.0,0.8888888888888888
56,1120.0,1.0
57,1140.0,0.4444444444444444
58,1160.0,0.7777777777777778
59,1180.0,0.2222222222222222
60,1200.0,1.0
61,1220.0,1.0
62,1240.0,0.8888888888888888
63,1260.0,1.0
64,1280.0,1.0
65,1300.0,1.0
66,1320.0,1.0
67,1340.0,1.0
68,1360.0,0.8888888888888888
69,1380.0,0.3333333333333333
70,1400.0,0.0
71,1420.0,0.4444444444444444
72,1440.0,0.5555555555555556
73,1460.0,0.5555555555555556
74,1480.0,0.0
75,1500.0,0.0
76,1520.0,0.0
77,1540.0,0.0
78,1560.0,0.0
79,1580.0,0.0
80,1600.0,0.0
81,1620.0,0.0
82,1640.0,0.0
83,1660.0,0.0
84,1680.0,0.0
