,ID,Probability
0,0.0,1.0
1,20.0,1.0
2,40.0,1.0
3,60.0,1.0
4,80.0,1.0
5,100.0,1.0
6,120.0,1.0
7,140.0,1.0
8,160.0,1.0
9,180.0,1.0
10,200.0,1.0
11,220.0,1.0
12,240.0,1.0
13,260.0,1.0
14,280.0,1.0
15,300.0,1.0
16,320.0,1.0
17,340.0,1.0
18,360.0,1.0
19,380.0,1.0
20,400.0,0.4444444444444444
21,420.0,0.0
22,440.0,0.5555555555555556
23,460.0,0.7777777777777778
24,480.0,0.7777777777777778
25,500.0,0.5555555555555556
26,520.0,0.0
27,540.0,0.1111111111111111
28,560.0,0.2222222222222222
29,580.0,0.0
30,600.0,0.0
31,620.0,0.0
32,640.0,0.0
33,660.0,0.0
34,680.0,0.0
35,700.0,0.0
36,720.0,0.0
37,740.0,0.0
38,760.0,0.0
39,780.0,0.0
