,Filename,Absolute_Injected_Charges
0,c_ALL_20210608144621257.csv,4.37449967489e-06
1,c_ALL_20210608144655758.csv,5.05170171254e-06
2,c_ALL_20210608144722259.csv,3.12279677524e-06
3,c_ALL_20210608144842759.csv,5.23383951258e-06
4,c_ALL_20210608144848251.csv,2.9507477374e-06
5,c_ALL_20210608145022251.csv,4.76050533763e-06
6,c_ALL_20210608145220256.csv,2.79268840009e-06
7,c_ALL_20210608145252252.csv,3.96249275005e-06
8,c_ALL_20210608145336762.csv,4.83907033774e-06
9,c_ALL_20210608145344253.csv,2.84055652509e-06
10,c_ALL_20210608145405753.csv,5.06996356233e-06
11,c_ALL_20210608145419755.csv,5.1629217749e-06
