,Filename,Absolute_Injected_Charges
0,c_ALL_20210608153419822.csv,2.92841846247e-06
1,c_ALL_20210608153423827.csv,1.88970603755e-06
2,c_ALL_20210608153458322.csv,2.00211621249e-06
3,c_ALL_20210608153515833.csv,2.77957365038e-06
4,c_ALL_20210608153534322.csv,1.86627761263e-06
5,c_ALL_20210608153626357.csv,1.69031101242e-06
6,c_ALL_20210608153643327.csv,1.84645230004e-06
7,c_ALL_20210608153905324.csv,3.10737898757e-06
8,c_ALL_20210608153917826.csv,2.87355833743e-06
9,c_ALL_20210608154127324.csv,3.07335996244e-06
10,c_ALL_20210608154220836.csv,2.46504052504e-06
