,Filename,Absolute_Injected_Charges
0,c_ALL_20210607153827805.csv,6.97790342497e-06
1,c_ALL_20210607153838800.csv,7.6028614006e-06
2,c_ALL_20210607153839304.csv,6.78578777519e-06
3,c_ALL_20210607153852301.csv,5.93580876306e-06
4,c_ALL_20210607153925301.csv,1.97213136261e-06
5,c_ALL_20210607154001301.csv,1.28944616247e-06
6,c_ALL_20210607154034801.csv,3.67085913751e-06
7,c_ALL_20210607154038309.csv,1.38858151236e-06
8,c_ALL_20210607154241807.csv,1.30755601266e-06
9,c_ALL_20210607154348310.csv,2.93370972502e-06
10,c_ALL_20210607154453806.csv,1.51033374991e-06
11,c_ALL_20210607154520306.csv,7.25550435004e-06
12,c_ALL_20210607154606803.csv,7.42884776262e-06
13,c_ALL_20210607154626814.csv,7.35015522561e-06
