,ID,Discharge Current
0,0,-60.35625
1,1,-61.51875
2,2,-63.171875
3,3,-64.834375
4,4,-61.196875
5,5,-61.90625
6,6,-65.95625
7,7,-63.9375
8,8,-62.978125
9,9,-61.884375
10,10,-66.128125
11,11,-64.79375
12,12,-61.440625
13,13,-64.39375
14,14,-63.86875
15,15,-62.975
16,16,-62.0625
17,17,-63.39375
18,18,-63.0
19,19,-63.60625
20,20,-65.55625
21,21,-66.553125
22,22,-61.821875
23,23,-63.365625
24,24,-62.746875
25,25,-63.03125
26,26,-63.86875
27,27,-63.9125
28,28,-63.615625
29,29,-64.1125
30,30,-59.50625
31,31,-64.4875
32,32,-66.778125
33,33,-64.103125
34,34,-60.859375
35,35,-63.3125
36,36,-63.809375
37,37,-64.709375
38,38,-66.678125
39,39,-61.815625
40,40,-65.39375
41,41,-62.31875
42,42,-63.30625
43,43,-61.81875
44,44,-62.1875
45,45,-61.6875
46,46,-63.465625
47,47,-63.61875
48,48,-63.653125
49,49,-61.9375
50,50,-60.934375
51,51,-63.075
52,52,-64.384375
53,53,-62.53125
54,54,-63.340625
55,55,-64.034375
56,56,-63.96875
57,57,-61.753125
58,58,-62.053125
59,59,-64.615625
60,60,-65.765625
61,61,-62.3
62,62,-63.515625
63,63,-60.578125
64,64,-61.909375
65,65,-62.390625
66,66,-63.65
67,67,-62.58125
68,68,-57.209375
69,69,-64.753125
70,70,-62.478125
71,71,-63.025
72,72,-62.903125
73,73,-66.515625
74,74,-59.25
75,75,-62.90625
76,76,-62.978125
77,77,-63.734375
78,78,-61.884375
79,79,-65.65
80,80,-61.965625
81,81,-60.13125
82,82,-60.178125
83,83,-63.2125
84,84,-64.878125
85,85,-62.2875
86,86,-62.721875
87,87,-60.359375
88,88,-62.103125
89,89,-55.04375
90,90,-66.56875
91,91,-62.890625
92,92,-65.434375
93,93,-63.975
94,94,-63.221875
95,95,-64.865625
96,96,-62.453125
97,97,-59.671875
98,98,-65.46875
99,99,-57.35625
100,100,-62.73125
101,101,-61.021875
102,102,-67.1125
103,103,-65.778125
104,104,-63.365625
105,105,-63.303125
106,106,-63.41875
107,107,-62.384375
108,108,-64.31875
109,109,-57.56875
110,110,-60.890625
111,111,-63.915625
112,112,-60.29375
113,113,-54.453125
114,114,-62.33125
115,115,-56.115625
116,116,-58.05625
117,117,-60.378125
118,118,-63.43125
119,119,-63.934375
120,120,-62.46875
121,121,-60.60625
122,122,-61.15625
123,123,-64.3375
124,124,-60.803125
125,125,-58.8875
126,126,-61.415625
127,127,-63.60625
128,128,-55.24375
129,129,-59.540625
130,130,-63.690625
131,131,-10.809375
132,132,-63.74375
133,133,-59.765625
134,134,-56.778125
135,135,-59.378125
136,136,-58.678125
137,137,-63.471875
138,138,-63.0375
139,139,-62.18125
140,140,-63.096875
141,141,-53.559375
142,142,-55.653125
143,143,-49.703125
144,144,-63.946875
145,145,-63.0625
146,146,-62.95625
147,147,-64.8125
148,148,-61.30625
149,149,-53.96875
150,150,-63.884375
151,151,-46.309375
152,152,10.8
153,153,-50.75625
154,154,-58.80625
155,155,-56.23125
156,156,-52.36875
157,157,-50.415625
158,158,-59.975
159,159,-62.08125
160,160,-59.55625
161,161,-60.059375
162,162,-64.03125
163,163,-54.04375
164,164,-60.153125
165,165,-49.540625
166,166,-57.5875
167,167,-56.528125
168,168,-61.153125
169,169,-63.1125
170,170,-59.121875
171,171,-62.903125
172,172,-60.784375
173,173,-64.23125
174,174,-48.434375
175,175,-59.30625
176,176,-62.046875
177,177,-40.54375
178,178,-61.65
179,179,-61.19375
180,180,-61.79375
181,181,-46.1625
182,182,-62.121875
183,183,-62.184375
184,184,-28.746875
185,185,-63.2125
186,186,-63.609375
187,187,-63.58125
188,188,-50.646875
189,189,-58.0875
190,190,-60.784375
191,191,-64.234375
192,192,-51.54375
193,193,-60.20625
194,194,-61.5125
195,195,-57.1125
196,196,-51.496875
197,197,-59.8
198,198,-47.659375
199,199,-57.79375
200,200,-61.9625
201,201,-63.265625
202,202,-54.5375
203,203,-61.746875
204,204,-64.065625
205,205,-46.353125
206,206,-60.046875
207,207,-55.31875
208,208,-59.49375
209,209,-61.890625
210,210,-57.596875
211,211,-46.83125
212,212,-46.83125
213,213,-61.50625
214,214,-59.99375
215,215,-62.084375
216,216,-51.9625
217,217,-49.934375
218,218,-64.415625
219,219,-56.18125
220,220,-29.859375
221,221,-34.475
222,222,-60.621875
223,223,-32.88125
224,224,-51.85
225,225,-46.30625
226,226,-59.115625
227,227,-59.03125
228,228,-60.2875
229,229,-63.45
230,230,-48.69375
231,231,-54.203125
232,232,9.840625
233,233,-56.940625
234,234,-51.36875
235,235,-48.49375
236,236,-57.809375
237,237,-61.9375
238,238,11.534375
239,239,9.465625
240,240,-52.90625
241,241,-59.028125
242,242,-46.046875
243,243,-50.296875
244,244,-50.296875
245,245,-50.296875
246,246,11.065625
247,247,-39.721875
248,248,-54.215625
249,249,-51.446875
250,250,-61.678125
251,251,-60.771875
252,252,-59.409375
253,253,-62.484375
254,254,-55.684375
255,255,-60.9
256,256,9.64375
257,257,-61.69375
258,258,-24.403125
259,259,-55.365625
260,260,-22.765625
261,261,-62.971875
262,262,-58.940625
263,263,-46.66875
264,264,-59.790625
265,265,-56.659375
266,266,-61.084375
267,267,-64.34375
268,268,-48.30625
269,269,-58.84375
270,270,-11.13125
271,271,-40.68125
272,272,-40.68125
273,273,-53.946875
274,274,-56.96875
275,275,-56.875
276,276,-56.453125
277,277,-60.121875
278,278,-61.0625
279,279,-51.909375
280,280,-58.4
281,281,-58.115625
282,282,-58.7125
283,283,-59.2125
284,284,-49.015625
285,285,-26.2875
286,286,-61.953125
287,287,-24.1
288,288,10.04375
289,289,-40.66875
290,290,-37.403125
291,291,-64.309375
292,292,-48.696875
293,293,-61.878125
294,294,-63.8625
295,295,-34.4875
296,296,-58.965625
297,297,-38.7375
298,298,-60.16875
299,299,-55.259375
300,300,-60.140625
301,301,-46.79375
302,302,-60.553125
303,303,-41.653125
304,304,-28.41875
305,305,10.765625
306,306,10.34375
307,307,-40.615625
308,308,-43.1875
309,309,10.471875
310,310,-58.071875
311,311,-46.99375
312,312,-38.946875
313,313,-46.521875
314,314,-50.803125
315,315,9.83125
316,316,9.83125
317,317,-56.3125
318,318,11.10625
319,319,10.58125
320,320,-62.934375
321,321,-58.75625
322,322,-63.565625
323,323,-56.103125
324,324,-30.928125
325,325,-45.353125
326,326,-50.359375
327,327,-46.86875
328,328,-55.93125
329,329,-54.428125
330,330,-58.3375
331,331,-59.340625
332,332,-52.36875
333,333,-58.8625
334,334,-11.078125
335,335,-62.975
336,336,-61.821875
337,337,-47.778125
338,338,-53.103125
339,339,11.55
340,340,-12.61875
341,341,-61.35
342,342,-53.040625
343,343,-19.928125
344,344,-54.24375
345,345,-43.059375
346,346,-46.946875
347,347,-36.6625
348,348,10.540625
349,349,-60.875
350,350,-64.41875
351,351,-30.659375
352,352,-60.315625
353,353,-55.415625
354,354,-44.78125
355,355,-37.009375
356,356,-43.678125
357,357,-50.84375
358,358,9.425
359,359,9.903125
360,360,11.11875
361,361,10.49375
362,362,10.99375
363,363,-58.778125
364,364,-57.996875
365,365,-61.9
366,366,-13.903125
367,367,10.978125
368,368,-31.29375
369,369,10.221875
370,370,10.228125
371,371,-24.15625
372,372,-50.146875
373,373,10.99375
374,374,10.303125
375,375,10.290625
376,376,10.090625
377,377,10.090625
378,378,10.45625
379,379,10.59375
380,380,-45.25
381,381,10.809375
382,382,10.75625
383,383,10.53125
384,384,9.78125
385,385,9.78125
386,386,9.78125
387,387,9.715625
388,388,9.590625
389,389,9.590625
390,390,10.6875
391,391,-46.1
392,392,11.025
393,393,11.025
394,394,10.66875
395,395,11.446875
396,396,9.284375
397,397,10.909375
398,398,10.53125
399,399,10.68125
400,400,-58.925
401,401,-51.0125
402,402,-22.525
403,403,11.840625
404,404,-59.5375
405,405,-53.890625
406,406,-53.940625
407,407,-36.9875
408,408,-11.090625
409,409,-52.878125
410,410,11.5375
411,411,-40.0625
412,412,11.3875
413,413,-55.703125
414,414,-43.225
415,415,-15.98125
416,416,-57.34375
417,417,-49.2625
418,418,-45.375
419,419,-51.315625
420,420,-47.95
421,421,-24.28125
422,422,-24.28125
423,423,10.303125
424,424,10.303125
425,425,10.303125
426,426,10.303125
427,427,10.690625
428,428,10.690625
429,429,9.634375
430,430,10.36875
431,431,10.36875
432,432,10.0625
433,433,9.921875
434,434,9.921875
435,435,9.921875
436,436,10.246875
437,437,10.246875
438,438,10.246875
439,439,10.246875
440,440,10.246875
441,441,10.246875
442,442,9.628125
443,443,10.790625
444,444,10.54375
445,445,-39.909375
446,446,10.275
447,447,10.78125
448,448,10.209375
449,449,10.209375
450,450,-46.571875
451,451,10.103125
452,452,10.521875
453,453,10.521875
454,454,10.521875
455,455,10.521875
456,456,10.35625
457,457,-49.2375
458,458,11.228125
459,459,11.56875
460,460,10.128125
461,461,10.378125
462,462,10.2625
463,463,10.2625
464,464,10.2625
465,465,9.9875
466,466,10.35625
467,467,11.171875
468,468,10.228125
469,469,10.228125
470,470,10.228125
471,471,9.81875
472,472,9.81875
473,473,9.81875
474,474,10.45
475,475,-28.66875
476,476,-28.66875
477,477,-28.66875
478,478,-50.575
479,479,-50.575
480,480,-50.575
481,481,10.409375
482,482,-41.196875
483,483,-25.803125
484,484,10.859375
485,485,10.75625
486,486,-58.49375
487,487,11.3875
488,488,11.1375
489,489,-29.615625
490,490,10.16875
491,491,10.775
492,492,-60.328125
493,493,-59.7875
494,494,-59.7875
495,495,8.8625
496,496,8.8625
497,497,10.93125
498,498,11.60625
499,499,10.034375
500,500,9.3125
501,501,9.3125
502,502,-57.89375
503,503,-61.409375
504,504,-43.4125
505,505,-24.8375
506,506,-55.090625
507,507,-17.8875
508,508,-46.86875
509,509,-57.8625
510,510,11.1375
511,511,-39.378125
512,512,-11.278125
513,513,9.759375
514,514,10.840625
515,515,10.159375
516,516,10.159375
517,517,10.86875
518,518,11.74375
519,519,10.35625
520,520,10.528125
521,521,10.528125
522,522,10.528125
523,523,8.946875
524,524,-20.15625
525,525,-17.015625
526,526,10.6125
527,527,10.6125
528,528,10.290625
529,529,-53.853125
530,530,10.028125
531,531,10.296875
532,532,10.425
533,533,9.825
534,534,9.825
535,535,9.825
536,536,10.071875
537,537,10.303125
538,538,10.10625
539,539,10.10625
540,540,11.1875
541,541,-29.659375
542,542,11.025
543,543,10.09375
544,544,9.88125
545,545,10.359375
546,546,10.359375
547,547,10.359375
548,548,10.6
549,549,11.15625
550,550,11.15625
551,551,9.2375
552,552,-27.315625
553,553,10.178125
554,554,10.715625
555,555,10.715625
556,556,-15.26875
557,557,9.940625
558,558,9.940625
559,559,9.940625
560,560,9.940625
561,561,12.36875
562,562,-54.284375
563,563,-53.646875
564,564,-61.896875
565,565,10.40625
566,566,10.7
567,567,-46.840625
568,568,-43.803125
569,569,-34.228125
570,570,10.453125
571,571,10.340625
572,572,10.390625
573,573,-50.796875
574,574,11.153125
575,575,10.1625
576,576,11.446875
577,577,-46.353125
578,578,9.58125
579,579,10.8125
580,580,11.303125
581,581,10.63125
582,582,11.034375
583,583,-54.1625
584,584,-54.1625
585,585,-54.1625
586,586,-54.1625
587,587,9.865625
588,588,10.578125
589,589,10.578125
590,590,10.578125
591,591,-48.55625
592,592,10.04375
593,593,11.015625
594,594,9.25625
595,595,11.3375
596,596,10.765625
597,597,10.475
598,598,10.475
599,599,10.475
600,600,-44.490625
601,601,10.3375
602,602,10.3375
603,603,11.28125
604,604,9.7875
605,605,-44.109375
606,606,-42.10625
607,607,10.6875
608,608,10.44375
609,609,10.534375
610,610,9.85625
611,611,10.690625
612,612,10.68125
613,613,-63.575
614,614,-28.121875
615,615,-51.0125
616,616,-32.025
617,617,9.746875
618,618,-51.1
619,619,-49.515625
620,620,11.034375
621,621,10.490625
622,622,10.896875
623,623,10.66875
624,624,-43.25
625,625,-18.0
626,626,-19.0375
627,627,11.203125
628,628,10.834375
629,629,-47.653125
630,630,11.553125
631,631,10.9875
632,632,11.584375
633,633,-52.4875
634,634,-42.99375
635,635,-48.003125
636,636,-37.003125
637,637,10.35625
638,638,-55.40625
639,639,-41.7875
640,640,-46.509375
641,641,-25.209375
642,642,10.34375
643,643,9.259375
644,644,10.71875
645,645,10.71875
646,646,-10.975
647,647,10.85625
648,648,10.85625
649,649,10.85625
650,650,-51.803125
651,651,10.896875
652,652,10.109375
653,653,10.8375
654,654,9.4625
655,655,10.76875
656,656,10.028125
657,657,10.53125
658,658,-47.559375
659,659,10.85
660,660,11.16875
661,661,-51.215625
662,662,-51.215625
663,663,10.809375
664,664,11.071875
665,665,-59.015625
666,666,-59.015625
667,667,-45.384375
668,668,10.859375
669,669,10.859375
670,670,10.859375
671,671,10.859375
672,672,10.26875
673,673,10.08125
674,674,10.08125
675,675,10.08125
676,676,-61.325
677,677,-59.015625
678,678,-36.48125
679,679,-46.3625
680,680,10.496875
681,681,10.875
682,682,10.9625
683,683,-50.40625
684,684,10.88125
685,685,10.153125
686,686,10.153125
687,687,10.153125
688,688,10.153125
689,689,10.521875
690,690,-35.8625
691,691,10.490625
692,692,-39.7875
693,693,-52.671875
694,694,-11.0375
695,695,-58.003125
696,696,-22.059375
697,697,-57.634375
698,698,11.54375
699,699,11.60625
700,700,10.453125
701,701,10.453125
702,702,-39.19375
703,703,9.496875
704,704,-45.071875
705,705,-45.071875
706,706,-51.746875
707,707,-60.653125
708,708,-26.409375
709,709,10.003125
710,710,9.428125
711,711,-43.78125
712,712,-45.896875
713,713,10.928125
714,714,10.334375
715,715,-10.9875
716,716,-10.9875
717,717,-45.225
718,718,-45.225
719,719,10.225
720,720,10.23125
721,721,-59.834375
722,722,-37.553125
723,723,12.21875
724,724,11.771875
725,725,10.903125
726,726,-18.403125
727,727,10.7625
728,728,10.7625
729,729,-24.778125
730,730,10.034375
731,731,11.046875
732,732,9.959375
733,733,10.353125
734,734,10.3375
735,735,10.00625
736,736,11.378125
737,737,10.05
738,738,10.05
739,739,9.396875
740,740,9.396875
741,741,9.396875
742,742,9.934375
743,743,9.934375
744,744,11.134375
745,745,-43.94375
746,746,-43.94375
747,747,-36.790625
748,748,10.60625
749,749,-54.059375
750,750,-11.08125
751,751,-11.08125
752,752,11.034375
753,753,-63.88125
754,754,-34.36875
755,755,-48.75
756,756,11.2125
757,757,-48.625
758,758,-48.625
759,759,-48.625
760,760,10.48125
761,761,10.796875
762,762,10.2
763,763,11.284375
764,764,11.2125
765,765,10.890625
766,766,10.01875
767,767,11.065625
768,768,10.465625
769,769,-60.296875
770,770,-52.015625
771,771,10.146875
772,772,10.49375
773,773,-61.00625
774,774,-61.615625
775,775,-17.4
776,776,-11.0375
777,777,-53.615625
778,778,-45.7
779,779,-58.865625
780,780,10.93125
781,781,10.190625
782,782,10.9625
783,783,10.384375
784,784,10.2375
785,785,10.228125
786,786,10.228125
787,787,-47.03125
788,788,10.51875
789,789,10.3375
790,790,11.00625
791,791,10.909375
792,792,11.60625
793,793,-37.728125
794,794,10.9125
795,795,10.9125
796,796,10.9125
797,797,10.9125
798,798,10.9125
799,799,9.90625
800,800,-60.53125
